"Date","Season","Team","Spread","Team2"
1203,2008,"arkansas state",7,"northwestern"
1203,2008,"missouri st",10,"arkansas"
1203,2008,"tennessee state",24,"indiana"
1203,2008,"wofford",23,"wisconsin"
1204,2008,"illinois state",-5,"eastern michigan"
1204,2008,"saint louis",8,"boston college"
1204,2008,"kansas state",6.5,"notre dame"
1204,2008,"providence",2.5,"rhode island"
1204,2008,"north carolina",-25,"pennsylvania"
1204,2008,"indiana state",10.5,"miami (oh)"
1204,2008,"air force",-5,"northern illinois"
1204,2008,"toledo",16,"houston"
1204,2008,"new mexico",-1.5,"new mexico state"
1204,2008,"michigan state",-3.5,"bradley"
1204,2008,"usc",8,"memphis"
1204,2008,"cal riverside",23.5,"san diego state"
1204,2008,"tennessee",-14.5,"tennessee-chattanooga"
1204,2008,"nc greensboro",9,"virginia tech"
1204,2008,"yale",2,"fairfield"
1204,2008,"st. peter's",16.5,"seton hall"
1205,2008,"st. bonaventure",15.5,"ohio"
1205,2008,"clemson",-14,"east carolina"
1205,2008,"buffalo",1.5,"florida intl"
1205,2008,"ball state",18.5,"purdue"
1205,2008,"hofstra",7.5,"fordham"
1205,2008,"south florida",-2.5,"richmond"
1205,2008,"georgetown",-7,"alabama"
1205,2008,"pittsburgh",-5.5,"duquesne"
1205,2008,"georgia tech",-12.5,"georgia state"
1205,2008,"iowa state",8,"drake"
1205,2008,"syracuse",8,"virginia"
1205,2008,"st. joseph's",12,"va commonwealth"
1205,2008,"kent state",-10.5,"youngstown state"
1205,2008,"creighton",10.5,"xavier"
1205,2008,"princeton",7.5,"evansville"
1205,2008,"louisiana tech",18.5,"texas tech"
1205,2008,"southern miss",3.5,"south alabama"
1205,2008,"nc wilmington",13,"missouri st"
1205,2008,"tcu",-4.5,"smu"
1205,2008,"nebraska",5,"western kentucky"
1205,2008,"iowa",9.5,"northern iowa"
1205,2008,"wake forest",9,"vanderbilt"
1205,2008,"denver",13.5,"colorado state"
1205,2008,"north texas",19,"texas"
1205,2008,"tulsa",16,"oklahoma"
1205,2008,"west virginia",-3,"auburn"
1205,2008,"utah state",8.5,"utah"
1205,2008,"loyola marymount",6,"long beach state"
1205,2008,"pepperdine",14,"california-santa barbara"
1205,2008,"san jose state",9,"san diego"
1205,2008,"washington state",2,"gonzaga"
1205,2008,"marist",-8.5,"canisius"
1205,2008,"davidson",-7,"nc charlotte"
1205,2008,"eastern kentucky",8,"murray state"
1205,2008,"eastern washington",35,"kansas"
1205,2008,"unlv",-5.5,"northern arizona"
1205,2008,"boise state",-5.5,"idaho state"
1205,2008,"weber state",22,"byu"
1206,2008,"south carolina",2.5,"providence"
1206,2008,"valparaiso",1.5,"wright state"
1206,2008,"towson state",12,"temple"
1206,2008,"butler",-9.5,"detroit"
1206,2008,"northeastern",17,"connecticut"
1206,2008,"wi milwaukee",5.5,"illinois-chicago"
1206,2008,"wisc green bay",2,"loyola chicago"
1206,2008,"lsu",9.5,"villanova"
1206,2008,"rider",2.5,"niagara"
1206,2008,"jacksonville st",10,"samford"
1206,2008,"tennessee tech",1,"eastern illinois"
1206,2008,"morehead state",17,"austin peay"
1206,2008,"tennessee state",2.5,"se missouri st"
1206,2008,"bowling green",-1,"northern colorado"
1207,2008,"oregon state",-3,"uc davis"
1207,2008,"st. peter's",5.5,"manhattan"
1207,2008,"siena",-2,"fairfield"
1207,2008,"loyola maryland",-3.5,"iona"
1207,2008,"portland",11,"montana"
1208,2008,"arizona",3,"illinois"
1208,2008,"michigan",22,"duke"
1208,2008,"northwestern",11,"western michigan"
1208,2008,"depaul",20,"kansas"
1208,2008,"wake forest",5,"georgia"
1208,2008,"george mason",3.5,"kent state"
1208,2008,"dayton",13.5,"louisville"
1208,2008,"delaware",14.5,"ohio"
1208,2008,"saint marys ca",-1,"san diego state"
1208,2008,"pittsburgh",-3.5,"washington"
1208,2008,"san diego",10,"new mexico"
1208,2008,"purdue",8,"missouri"
1208,2008,"kentucky",8.5,"indiana"
1208,2008,"valparaiso",-1.5,"detroit"
1208,2008,"wisc green bay",3,"illinois-chicago"
1208,2008,"michigan state",2,"byu"
1208,2008,"marquette",4,"wisconsin"
1208,2008,"cs fullerton",2.5,"central mich.igan"
1208,2008,"drexel",3,"toledo"
1208,2008,"uab",2,"south florida"
1208,2008,"youngstown state",8,"cleveland state"
1208,2008,"butler",-8,"wright state"
1208,2008,"duquesne",11.5,"west virginia"
1208,2008,"miami (fl)",-12,"florida intl"
1208,2008,"ball state",9,"indiana state"
1208,2008,"northern illinois",24,"notre dame"
1208,2008,"so illinois",-5,"nc charlotte"
1208,2008,"mississippi",-3,"central florida"
1208,2008,"rhode island",6,"syracuse"
1208,2008,"nc state",-10,"east carolina"
1208,2008,"richmond",14.5,"va commonwealth"
1208,2008,"colorado state",15.5,"minnesota"
1208,2008,"utah",12.5,"oregon"
1208,2008,"colorado",4,"wyoming"
1208,2008,"texas",-23,"rice"
1208,2008,"seton hall",1.5,"penn state"
1208,2008,"wi milwaukee",6,"loyola chicago"
1208,2008,"cincinnati",10,"illinois state"
1208,2008,"cs northridge",18.5,"gonzaga"
1208,2008,"loyola marymount",20,"boise state"
1208,2008,"utep",4,"new mexico state"
1208,2008,"santa clara",-5,"san jose state"
1208,2008,"fresno state",14,"unlv"
1208,2008,"pepperdine",14,"pacific"
1208,2008,"davidson",13,"ucla"
1208,2008,"northern colorado",-1,"denver"
1208,2008,"nc greensboro",1,"wofford"
1208,2008,"western kentucky",-6.5,"eastern kentucky"
1208,2008,"marist",9.5,"massachusetts"
1208,2008,"jacksonville st",9,"tenn-martin"
1208,2008,"rider",-6.5,"canisius"
1208,2008,"austin peay",1,"evansville"
1208,2008,"tennessee state",-3,"eastern illinois"
1208,2008,"morehead state",10,"murray state"
1208,2008,"tennessee tech",1.5,"se missouri st"
1208,2008,"weber state",6,"san francisco"
1208,2008,"montana state",15,"nevada"
1209,2008,"st. joseph's",7.5,"creighton"
1209,2008,"rutgers",12,"nebraska"
1209,2008,"california",3,"kansas state"
1209,2008,"geastern washington",7,"virginia tech"
1209,2008,"villanova",-4,"temple"
1209,2008,"boston college",6,"maryland"
1209,2008,"brown",15.5,"providence"
1209,2008,"long beach state",12,"hawaii"
1209,2008,"manhattan",3.5,"loyola maryland"
1209,2008,"niagara",1.5,"towson state"
1209,2008,"iona",13.5,"siena"
1209,2008,"eastern washington",1.5,"idaho"
1209,2008,"portland state",19,"washington state"
1209,2008,"cal poly slo",3,"northern arizona"
1211,2008,"bradley",-2,"wright state"
1211,2008,"la.-lafayette",11.5,"central florida"
1211,2008,"saint marys ca",3.5,"so illinois"
1211,2008,"evansville",10.5,"valparaiso"
1211,2008,"sacramento state",32,"oregon"
1212,2008,"princeton",13,"penn state"
1212,2008,"ohio",8.5,"maryland"
1212,2008,"wisconsin",-13.5,"wi milwaukee"
1212,2008,"cincinnati",19,"xavier"
1212,2008,"vanderbilt",-3,"depaul"
1212,2008,"massachusetts",4,"boston college"
1212,2008,"new orleans",5,"colorado"
1212,2008,"san diego",8,"nevada"
1212,2008,"pacific",4.5,"santa clara"
1212,2008,"cal poly slo",7.5,"portland state"
1213,2008,"miami (fl)",5.5,"mississippi st"
1213,2008,"the citadel",29.5,"davidson"
1214,2008,"drake",-1,"iowa"
1215,2008,"temple",-5,"drexel"
1215,2008,"oklahoma state",13.5,"pittsburgh"
1215,2008,"denver",15,"penn state"
1215,2008,"uab",8.5,"kentucky"
1215,2008,"missouri st",4,"utah"
1215,2008,"central mich.igan",7,"michigan"
1215,2008,"oregon",-5.5,"nebraska"
1215,2008,"arkansas",2.5,"oklahoma"
1215,2008,"nc charlotte",-2.5,"hofstra"
1215,2008,"texas tech",4,"new mexico"
1215,2008,"xavier",-3.5,"arizona state"
1215,2008,"ohio",19.5,"kansas"
1215,2008,"wisc green bay",17,"wisconsin"
1215,2008,"florida state",4,"butler"
1215,2008,"portland",17,"washington"
1215,2008,"middle tenn st",26,"memphis"
1215,2008,"toledo",14.5,"massachusetts"
1215,2008,"so illinois",-6,"saint louis"
1215,2008,"northern illinois",9.5,"loyola chicago"
1215,2008,"florida intl",10,"arkansas-little rock"
1215,2008,"miami (oh)",-3.5,"wright state"
1215,2008,"mississippi st",-1,"south alabama"
1215,2008,"illinois-chicago",9,"depaul"
1215,2008,"pepperdine",20.5,"byu"
1215,2008,"western kentucky",10.5,"tennessee"
1215,2008,"san francisco",6,"california-irvine"
1215,2008,"loyola marymount",3.5,"cal riverside"
1215,2008,"sacramento state",31,"marquette"
1215,2008,"georgia southern",15,"florida"
1215,2008,"niagara",8,"st. johns"
1215,2008,"montana state",6.5,"wyoming"
1215,2008,"furman",12.5,"nc greensboro"
1215,2008,"wofford",4.5,"elon"
1215,2008,"col charleston",1,"tennessee-chattanooga"
1215,2008,"western carolina",27,"indiana"
1215,2008,"idaho state",33,"ucla"
1215,2008,"akron",1,"austin peay"
1215,2008,"montana",6.5,"pacific"
1216,2008,"illinois state",-2.5,"bowling green"
1216,2008,"ball state",4,"arkansas state"
1216,2008,"virginia tech",3,"old dominion"
1216,2008,"la.-lafayette",9,"la-monroe"
1216,2008,"north carolina",-20.5,"rutgers"
1216,2008,"fresno state",19.5,"arizona"
1216,2008,"central florida",7.5,"nevada"
1216,2008,"tennessee tech",9.5,"oregon state"
1217,2008,"indiana state",7,"tulane"
1217,2008,"eastern illinois",10,"eastern kentucky"
1217,2008,"wofford",17.5,"alabama"
1217,2008,"western carolina",22.5,"illinois"
1217,2008,"northern colorado",23.5,"gonzaga"
1217,2008,"portland",-2,"eastern washington"
1217,2008,"montana",6,"santa clara"
1217,2008,"albany ny",31.5,"duke"
1218,2008,"ohio state",-8.5,"cleveland state"
1218,2008,"so illinois",-3,"western michigan"
1218,2008,"st. bonaventure",12,"wright state"
1218,2008,"kansas",-9,"georgia tech"
1218,2008,"florida intl",6,"middle tenn st"
1218,2008,"marshall",15.5,"louisville"
1218,2008,"pepperdine",8.5,"arkansas-little rock"
1218,2008,"kentucky",2.5,"houston"
1218,2008,"san francisco",2,"long beach state"
1218,2008,"alcorn state",7.5,"louisiana tech"
1218,2008,"new orleans",6.5,"southern miss"
1218,2008,"col charleston",16.5,"florida state"
1218,2008,"elon",6.5,"tennessee-chattanooga"
1218,2008,"se missouri st",2.5,"samford"
1218,2008,"murray state",-6,"jacksonville st"
1218,2008,"montana state",15,"arizona state"
1218,2008,"portland state",11,"washington"
1219,2008,"california-santa barbara",-5,"ball state"
1219,2008,"south florida",6,"wake forest"
1219,2008,"memphis",-14.5,"cincinnati"
1219,2008,"old dominion",-4.5,"richmond"
1219,2008,"harvard",10.5,"northeastern"
1219,2008,"bradley",8.5,"butler"
1219,2008,"baylor",2.5,"south carolina"
1219,2008,"toledo",6,"illinois-chicago"
1219,2008,"central mich.igan",-1.5,"wi milwaukee"
1219,2008,"lsu",-1,"wichita state"
1219,2008,"detroit",22,"texas a&m"
1219,2008,"loyola chicago",9,"saint louis"
1219,2008,"san jose state",26,"michigan state"
1219,2008,"new mexico state",8.5,"new mexico"
1219,2008,"arizona",-2.5,"unlv"
1219,2008,"mississippi st",-15.5,"loyola marymount"
1219,2008,"colorado state",14,"nevada"
1219,2008,"santa clara",15,"stanford"
1219,2008,"la salle",-13.5,"pr mayaguez"
1219,2008,"alcorn state",18,"new orleans"
1219,2008,"louisiana tech",19,"southern miss"
1219,2008,"ohio",-3,"st. johns"
1219,2008,"la.-lafayette",10.5,"hawaii"
1219,2008,"wofford",18,"purdue"
1219,2008,"eastern illinois",6,"morehead state"
1219,2008,"tenn-martin",5.5,"eastern kentucky"
1219,2008,"northern colorado",8.5,"oregon state"
1220,2008,"miami (oh)",9.5,"illinois"
1220,2008,"pittsburgh",4.5,"duke"
1220,2008,"florida atlantic",7,"arkansas state"
1220,2008,"troy",16,"south alabama"
1220,2008,"gonzaga",2.5,"oklahoma"
1220,2008,"clemson",-32.5,"pr mayaguez"
1220,2008,"mississippi",-7.5,"depaul"
1220,2008,"louisiana tech",12,"new orleans"
1220,2008,"alcorn state",27,"southern miss"
1220,2008,"tulane",8,"saint marys ca"
1220,2008,"e tennessee st",10.5,"georgia"
1220,2008,"elon",3.5,"pennsylvania"
1220,2008,"murray state",-1.5,"samford"
1220,2008,"se missouri st",-3.5,"jacksonville st"
1220,2008,"montana",5,"cs fullerton"
1220,2008,"the citadel",32,"washington state"
1220,2008,"furman",8,"northern arizona"
1220,2008,"utah valley st",9,"utah state"
1221,2008,"george mason",-8,"florida intl"
1221,2008,"youngstown state",16.5,"akron"
1221,2008,"depaul",8,"clemson"
1221,2008,"la salle",14.5,"mississippi"
1221,2008,"st. johns",2,"hawaii"
1221,2008,"tulane",5,"georgia"
1221,2008,"east tenn st.",11,"st marys-ca"
1221,2008,"la.-lafayette",8,"ohio"
1221,2008,"s car upstate",24,"utep"
1221,2008,"buffalo",4.5,"wyoming"
1221,2008,"davidson",2,"nc state"
1221,2008,"pepperdine",4,"manhattan"
1221,2008,"rider",4,"rutgers"
1221,2008,"st. joseph's",-7.5,"fairfield"
1221,2008,"northern colorado",7.5,"portland"
1221,2008,"furman",6.5,"utahvalleyst"
1221,2008,"northern arz",7,"utah st."
1222,2008,"georgetown",6,"memphis"
1222,2008,"california-santa barbara",22.5,"north carolina"
1222,2008,"james madison",8,"seton hall"
1222,2008,"eastern michigan",13,"temple"
1222,2008,"central mich.igan",2,"cleveland state"
1222,2008,"miami (oh)",19,"kansas"
1222,2008,"bowling green",9,"indiana state"
1222,2008,"illinois state",-8,"ball state"
1222,2008,"tennessee",4,"xavier"
1222,2008,"ucla",-15,"michigan"
1222,2008,"hofstra",15.5,"rhode island"
1222,2008,"california-irvine",20,"texas a&m"
1222,2008,"nevada",3.5,"northern iowa"
1222,2008,"new mexico state",14.5,"louisville"
1222,2008,"arkansas-little rock",13.5,"creighton"
1222,2008,"western kentucky",5,"so illinois"
1222,2008,"princeton",13,"marshall"
1222,2008,"oregon state",15,"lsu"
1222,2008,"san diego state",11.5,"arizona"
1222,2008,"northern illinois",13,"wisc green bay"
1222,2008,"florida",5.5,"ohio state"
1222,2008,"idaho",24,"arizona state"
1222,2008,"northeastern",13,"boston college"
1222,2008,"florida state",3,"providence"
1222,2008,"san francisco",21,"notre dame"
1222,2008,"stanford",-4.5,"texas tech"
1222,2008,"utah",6,"california"
1222,2008,"cs northridge",13.5,"washington"
1222,2008,"wright state",7,"cs fullerton"
1222,2008,"north texas",-8,"denver"
1222,2008,"texas",3,"michigan state"
1222,2008,"cornell",16,"syracuse"
1222,2008,"columbia",22.5,"villanova"
1222,2008,"santa clara",11.5,"minnesota"
1222,2008,"middle tenn st",15,"south alabama"
1222,2008,"va commonwealth",5.5,"bradley"
1222,2008,"uab",2.5,"wichita state"
1222,2008,"cal poly slo",21.5,"usc"
1222,2008,"arkansas state",10,"new orleans"
1222,2008,"valparaiso",13,"wisconsin"
1222,2008,"missouri",-3,"illinois"
1222,2008,"colorado",2.5,"colorado state"
1222,2008,"la salle",5,"depaul"
1222,2008,"mississippi",2.5,"clemson"
1222,2008,"texas southern",13.5,"wofford"
1222,2008,"bethune cookman",8,"texas-pan american"
1222,2008,"missouri st",1,"alabama"
1222,2008,"iowa state",8,"purdue"
1222,2008,"georgia",-3.5,"hawaii"
1222,2008,"st. johns",-1,"tulane"
1222,2008,"e tennessee st",-5,"la.-lafayette"
1222,2008,"ohio",7.5,"saint marys ca"
1222,2008,"s car upstate",7,"buffalo"
1222,2008,"wyoming",11,"utep"
1222,2008,"nc greensboro",6.5,"fordham"
1222,2008,"marist",3.5,"niagara"
1222,2008,"tennessee tech",13,"kentucky"
1222,2008,"western michigan",-4,"iona"
1222,2008,"elon",22,"virginia"
1222,2008,"col charleston",9.5,"south carolina"
1222,2008,"appalachian st",16.5,"arkansas"
1222,2008,"west virginia",-27.5,"canisius"
1222,2008,"se missouri st",11,"tulsa"
1222,2008,"tenn-martin",19,"unlv"
1222,2008,"loyola maryland",14,"dayton"
1222,2008,"eastern kentucky",9.5,"austin peay"
1222,2008,"tennessee state",20.5,"vanderbilt"
1222,2008,"portland state",-5,"eastern washington"
1223,2008,"virginia tech",3,"wake forest"
1223,2008,"cincinnati",11,"nc state"
1223,2008,"texas-pan american",-5.5,"texas southern"
1223,2008,"bethune cookman",9,"wofford"
1223,2008,"missouri st",3,"purdue"
1223,2008,"iowa state",5.5,"alabama"
1223,2008,"weber state",17,"new mexico"
1223,2008,"washington state",-21,"idaho state"
1226,2008,"morehead state",23,"louisville"
1227,2008,"nevada",20.5,"north carolina"
1227,2008,"nc state",3,"seton hall"
1227,2008,"new mexico",-5.5,"hawaii"
1227,2008,"tennessee tech",17,"georgia tech"
1227,2008,"rider",2,"drexel"
1227,2008,"idaho state",22,"utah"
1228,2008,"california-irvine",12,"south carolina"
1228,2008,"southern miss",7.5,"mississippi"
1228,2008,"delaware",15,"maryland"
1228,2008,"connecticut",-4,"central florida"
1228,2008,"n dakota st",-3.5,"bucknell"
1228,2008,"long beach state",19,"california"
1228,2008,"hofstra",9.5,"virginia tech"
1228,2008,"marist",4.5,"st. johns"
1228,2008,"eastern michigan",13.5,"rhode island"
1228,2008,"georgia southern",-3.5,"texas a&m corpus"
1228,2008,"furman",13,"cs fullerton"
1228,2008,"howard",34,"saint marys ca"
1228,2008,"denver",14.5,"santa clara"
1228,2008,"morgan state",2,"niagara"
1228,2008,"fairfield",1,"st. peter's"
1228,2008,"st. joseph's",-2,"siena"
1228,2008,"sacramento state",9.5,"northern colorado"
1228,2008,"loyola maryland",17.5,"illinois"
1228,2008,"san francisco",3.5,"weber state"
1228,2008,"san jose state",9.5,"portland state"
1229,2008,"wisconsin",7.5,"texas"
1229,2008,"florida intl",19,"purdue"
1229,2008,"arkansas-little rock",-4.5,"northern illinois"
1229,2008,"san diego",12,"kentucky"
1229,2008,"towson state",14,"auburn"
1229,2008,"tcu",-6,"rice"
1229,2008,"washington",4.5,"lsu"
1229,2008,"la-monroe",19.5,"arkansas"
1229,2008,"northern iowa",6,"bradley"
1229,2008,"wi milwaukee",10,"wyoming"
1229,2008,"tennessee",1,"gonzaga"
1229,2008,"depaul",-2.5,"detroit"
1229,2008,"wisc green bay",20.5,"michigan state"
1229,2008,"fresno state",21,"stanford"
1229,2008,"oklahoma",7,"west virginia"
1229,2008,"geastern washington",12,"alabama"
1229,2008,"temple",8.5,"florida"
1229,2008,"la salle",18,"villanova"
1229,2008,"cleveland state",12,"kent state"
1229,2008,"illinois-chicago",9.5,"akron"
1229,2008,"brown",18.5,"notre dame"
1229,2008,"uc davis",34,"ucla"
1229,2008,"pittsburgh",-4,"dayton"
1229,2008,"western kentucky",-8.5,"troy"
1229,2008,"yale",32.5,"kansas"
1229,2008,"old dominion",6.5,"uab"
1229,2008,"cal riverside",28.5,"usc"
1229,2008,"illinois state",7,"creighton"
1229,2008,"drake",3.5,"wichita state"
1229,2008,"indiana state",3,"evansville"
1229,2008,"miami (oh)",-3.5,"cincinnati"
1229,2008,"florida atlantic",8.5,"la.-lafayette"
1229,2008,"byu",-5,"boise state"
1229,2008,"arizona",8.5,"memphis"
1229,2008,"long beach state",2.5,"bucknell"
1229,2008,"n dakota st",14.5,"california"
1229,2008,"hofstra",6.5,"marist"
1229,2008,"virginia tech",-2.5,"st. johns"
1229,2008,"georgia southern",9.5,"rhode island"
1229,2008,"howard",4.5,"furman"
1229,2008,"fullerton st.",13.5,"st marys-ca"
1229,2008,"morganstate",-3.5,"denver"
1229,2008,"niagara",4,"santa clara"
1229,2008,"tenn-martin",24.5,"vanderbilt"
1229,2008,"manhattan",5,"rutgers"
1229,2008,"western carolina",18.5,"nc state"
1229,2008,"iona",19,"louisville"
1229,2008,"samford",24.5,"clemson"
1229,2008,"nc greensboro",4,"nc wilmington"
1229,2008,"eastern illinois",12.5,"bowling green"
1229,2008,"california-santa barbara",-8.5,"eastern washington"
1229,2008,"so carolina st",11,"james madison"
1229,2008,"mercer",9.5,"col charleston"
1229,2008,"belmont",1,"wright state"
1229,2008,"murray state",4.5,"tennessee-chattanooga"
1230,2008,"northeastern",14,"syracuse"
1230,2008,"california-irvine",-3,"harvard"
1230,2008,"air force",11,"wake forest"
1230,2008,"missouri st",6,"so illinois"
1230,2008,"florida state",4,"georgia tech"
1230,2008,"valparaiso",24.5,"north carolina"
1230,2008,"minnesota",2,"unlv"
1230,2008,"tennessee state",20.5,"illinois"
1230,2008,"northern colorado",8.5,"northern arizona"
1230,2008,"montana state",5,"oregon state"
1230,2008,"so carolina st",4,"mercer"
1230,2008,"james madison",2,"col charleston"
1230,2008,"belmont",-1.5,"murray state"
1230,2008,"wright state",3.5,"tennessee-chattanooga"
1230,2008,"missouri",3,"mississippi st"
1231,2008,"florida intl",18,"kentucky"
1231,2008,"rice",29.5,"texas a&m"
1231,2008,"fordham",20,"georgetown"
1231,2008,"san diego",3,"marshall"
1231,2008,"st. joseph's",-9.5,"drexel"
1231,2008,"kansas state",7,"xavier"
1231,2008,"utah",10,"gonzaga"
1231,2008,"iona",19,"vanderbilt"
1231,2008,"st. peter's",20,"providence"
1231,2008,"dartmouth",13,"siena"
1231,2008,"fairfield",4.5,"st. joseph's"
1231,2008,"idaho state",22.5,"washington"
101,2008,"cincinnati",13.5,"louisville"
